city_key,n_obs,first_ym,last_ym,mean_latitude,mean_longitude,mean_year,mean_month,mean_temperature_celsius,mean_humidity_percent,mean_precipitation_mm,mean_wind_speed_ms,mean_urban_heat_island_intensity,mean_ym
Beijing_China_39.9042_116.4074,13,2008.0,2009.0,39.904199999999996,116.40740000000002,2008.076923076923,6.076923076923077,10.77846153846154,50.96153846153845,54.77692307692307,9.323076923076924,2.0,2008.5
Berlin_Germany_52.52_13.405,13,2008.0,2009.0,52.519999999999996,13.405,2008.076923076923,6.076923076923077,-0.9015384615384617,60.06923076923078,58.176923076923075,8.684615384615384,1.0,2008.5
São Paulo_Brazil_-23.5505_-46.6333,13,2008.0,2009.0,-23.5505,-46.6333,2008.076923076923,6.076923076923077,21.52307692307692,41.02307692307692,70.52307692307693,7.523076923076923,1.0,2008.5
San Jose_USA_37.3382_-121.8863,13,2008.0,2009.0,37.338200000000015,-121.88630000000005,2008.076923076923,6.076923076923077,10.646153846153847,38.93076923076923,61.784615384615385,6.776923076923077,1.0,2008.5
San Diego_USA_32.7157_-117.1611,13,2008.0,2009.0,32.715699999999984,-117.16110000000002,2008.076923076923,6.076923076923077,14.47307692307692,43.32307692307692,61.353846153846156,6.8076923076923075,1.0,2008.5
San Antonio_USA_29.4241_-98.4936,13,2008.0,2009.0,29.424100000000003,-98.4936,2008.076923076923,6.076923076923077,16.58076923076923,62.94615384615384,78.31538461538462,8.246153846153847,1.0,2008.5
Phoenix_USA_33.4484_-112.074,13,2008.0,2009.0,33.4484,-112.07400000000001,2008.076923076923,6.076923076923077,13.076153846153847,48.369230769230775,63.63846153846153,8.907692307692308,1.0,2008.5
Philadelphia_USA_39.9526_-75.1652,13,2008.0,2009.0,39.952600000000004,-75.16520000000001,2008.076923076923,6.076923076923077,9.540769230769232,49.93846153846154,58.97692307692307,8.184615384615384,1.0,2008.5
Paris_France_48.8566_2.3522,13,2008.0,2009.0,48.85659999999999,2.3522,2008.076923076923,6.076923076923077,2.051538461538462,56.630769230769225,67.39999999999999,7.453846153846154,1.0,2008.5
New York_USA_40.7128_-74.006,13,2008.0,2009.0,40.71280000000001,-74.00599999999999,2008.076923076923,6.076923076923077,8.50153846153846,45.66923076923077,57.06153846153846,7.553846153846153,2.0,2008.5
Mumbai_India_19.076_72.8777,13,2008.0,2009.0,19.075999999999997,72.8777,2008.076923076923,6.076923076923077,25.147692307692303,37.823076923076925,70.96153846153847,7.515384615384615,1.0,2008.5
Mexico City_Mexico_19.4326_-99.1332,13,2008.0,2009.0,19.432600000000004,-99.1332,2008.076923076923,6.076923076923077,24.50153846153846,54.0076923076923,68.5,7.923076923076921,1.0,2008.5
Los Angeles_USA_34.0522_-118.2437,13,2008.0,2009.0,34.052199999999985,-118.2437,2008.076923076923,6.076923076923077,15.443076923076923,46.60769230769232,64.07692307692308,7.276923076923079,2.0,2008.5
London_UK_51.5074_-0.1278,13,2008.0,2009.0,51.50739999999999,-0.12779999999999997,2008.076923076923,6.076923076923077,-0.45615384615384624,46.638461538461534,57.67692307692307,6.776923076923078,1.0,2008.5
Lagos_Nigeria_6.5244_3.3792,13,2008.0,2009.0,6.5244,3.3791999999999995,2008.076923076923,6.076923076923077,34.40461538461538,59.71538461538462,78.11538461538461,8.053846153846154,1.0,2008.5
Houston_USA_29.7604_-95.3698,13,2008.0,2009.0,29.7604,-95.36979999999997,2008.076923076923,6.076923076923077,16.214615384615385,41.67692307692308,73.76923076923077,8.307692307692308,1.0,2008.5
Delhi_India_28.7041_77.1025,13,2008.0,2009.0,28.704099999999997,77.10249999999999,2008.076923076923,6.076923076923077,18.05846153846154,36.04615384615385,78.7,7.66923076923077,2.0,2008.5
Dallas_USA_32.7767_-96.797,13,2008.0,2009.0,32.7767,-96.79700000000001,2008.076923076923,6.076923076923077,14.673076923076923,60.46923076923077,52.023076923076914,7.361538461538462,1.0,2008.5
Chicago_USA_41.8781_-87.6298,13,2008.0,2009.0,41.87810000000001,-87.6298,2008.076923076923,6.076923076923077,7.44076923076923,37.4076923076923,56.34615384615385,8.592307692307692,1.0,2008.5
Tokyo_Japan_35.6762_139.6503,13,2008.0,2009.0,35.6762,139.6503,2008.076923076923,6.076923076923077,12.07,44.0,64.50769230769231,8.184615384615386,2.0,2008.5
